  0.99804688	  7.67394390	  0.03259353	  3.35326872	
  0.99809632	  7.76119524	  0.03222774	  3.39671149	
  0.99814577	  7.85138135	  0.03185822	  3.44161979	
  0.99819521	  7.94466543	  0.03148487	  3.48807515	
  0.99824466	  8.04122338	  0.03110757	  3.53616548	
  0.99829411	  8.14124504	  0.03072622	  3.58598563	
  0.99834355	  8.24493555	  0.03034069	  3.63763812	
  0.99839300	  8.35251702	  0.02995085	  3.69123394	
  0.99844244	  8.46423030	  0.02955659	  3.74689345	
  0.99849189	  8.58033697	  0.02915776	  3.80474737	
  0.99854134	  8.70112166	  0.02875422	  3.86493794	
  0.99859078	  8.82689469	  0.02834583	  3.92762026	
  0.99864023	  8.95799498	  0.02793243	  3.99296370	
  0.99868968	  9.09479343	  0.02751386	  4.06115365	
  0.99873912	  9.23769687	  0.02708996	  4.13239341	
  0.99878857	  9.38715237	  0.02666054	  4.20690646	
  0.99883801	  9.54365248	  0.02622544	  4.28493896	
  0.99888746	  9.70774102	  0.02578445	  4.36676273	
  0.99893691	  9.88001998	  0.02533739	  4.45267869	
  0.99898635	 10.06115745	  0.02488405	  4.54302075	
  0.99903580	 10.25189680	  0.02442422	  4.63816051	
  0.99908525	 10.45306760	  0.02395768	  4.73851264	
  0.99913469	 10.66559826	  0.02348422	  4.84454124	
  0.99918414	 10.89053106	  0.02300360	  4.95676733	
  0.99923358	 11.12903983	  0.02251560	  5.07577772	
  0.99928303	 11.38245109	  0.02201999	  5.20223554	
  0.99933248	 11.65226912	  0.02151655	  5.33689283	
  0.99938192	 11.94020613	  0.02100504	  5.48060559	
  0.99943137	 12.24821853	  0.02048528	  5.63435190	
  0.99948081	 12.57855075	  0.01995706	  5.79925390	
  0.99953026	 12.93378857	  0.01942023	  5.97660440	
  0.99957971	 13.31692412	  0.01887468	  6.16789940	
  0.99962915	 13.73143564	  0.01832036	  6.37487800	
  0.99967860	 14.18138579	  0.01775730	  6.59957154	
  0.99972805	 14.67154309	  0.01718565	  6.84436437	
  0.99977749	 15.20753351	  0.01660572	  7.11206961	
  0.99982694	 15.79602880	  0.01601804	  7.40602342	
  0.99987638	 16.44498342	  0.01542342	  7.73020342	
  0.99992583	 17.16393151	  0.01482310	  8.08937731	
  0.99997528	 17.96436086	  0.01421881	  8.48928983	
  1.00002472	 18.86018349	  0.01361303	  8.93689826	
  1.00007417	 19.86832640	  0.01300919	  9.44066780	
  1.00012362	 21.00946827	  0.01241205	 10.01094016	
  1.00017306	 22.30894702	  0.01182810	 10.66038756	
  1.00022251	 23.79785491	  0.01126617	 11.40456054	
  1.00027195	 25.51431131	  0.01073819	 12.26252475	
  1.00032140	 27.50484713	  0.01026015	 13.25755364	
  1.00037085	 29.82572261	  0.00985316	 14.41778788	
  1.00042029	 32.54379931	  0.00954469	 15.77667200	
  1.00046974	 35.73626551	  0.00936947	 17.37281749	
  1.00051919	 39.48807698	  0.00936973	 19.24872336	
  1.00056863	 43.88554978	  0.00959372	 21.44757175	
  1.00061808	 49.00452339	  0.01009132	 24.00730735	
  1.00066752	 54.89264428	  0.01090568	 26.95177498	
  1.00071697	 61.54837160	  0.01206111	 30.28021635	
  1.00076642	 68.90388862	  0.01355011	 33.95871936	
  1.00081586	 76.82218175	  0.01532544	 37.91875359	
  1.00086531	 85.11531949	  0.01730336	 42.06631142	
  1.00091475	 93.58030067	  0.01937928	 46.29983997	
  1.00096420	102.03793906	  0.02144997	 50.52969452	
  1.00101365	110.35895255	  0.02343252	 54.69119254	
  1.00106309	118.47061076	  0.02527368	 58.74794222	
  1.00111254	126.34804947	  0.02694921	 62.68749934	
  1.00116199	133.99895954	  0.02845724	 66.51370839	
  1.00121143	141.44875694	  0.02981007	 70.23928350	
  1.00126088	148.72956464	  0.03102701	 73.88029583	
  1.00131032	155.87343924	  0.03212941	 77.45278432	
  1.00135977	162.90893230	  0.03313765	 80.97103497	
  1.00140922	169.85982340	  0.03406969	 84.44694654	
  1.00145866	176.74507398	  0.03494049	 87.89000723	
  1.00150811	183.57936330	  0.03576215	 91.30756273	
  1.00155756	190.37382901	  0.03654417	 94.70518659	
  1.00160700	197.13681196	  0.03729387	 98.08705292	
  1.00165645	203.87451408	  0.03801686	101.45626547	
  1.00170589	210.59153827	  0.03871739	104.81512783	
  1.00175534	217.29131326	  0.03939866	108.16535596	
  1.00180479	223.97641428	  0.04006312	111.50823870	
  1.00185423	230.64880125	  0.04071267	114.84475696	
  1.00190368	237.30999159	  0.04134876	118.17567017	
  1.00195312	243.96118361	  0.04197254	121.50157808	
