      -0.000030518	     674.051013571	       0.022963122	     336.536988346	
      -0.000029745	     660.362873650	       0.022748606	     329.692811128	
      -0.000028972	     646.559530349	       0.022530205	     322.791030277	
      -0.000028200	     632.637138809	       0.022307743	     315.829723276	
      -0.000027427	     618.591636628	       0.022081031	     308.806858829	
      -0.000026655	     604.418727652	       0.021849865	     301.720288758	
      -0.000025882	     590.113849549	       0.021614026	     294.567731787	
      -0.000025109	     575.672166179	       0.021373279	     287.346769729	
      -0.000024337	     561.088538627	       0.021127367	     280.054832997	
      -0.000023564	     546.357494438	       0.020876015	     272.689185226	
      -0.000022792	     531.473208095	       0.020618921	     265.246913508	
      -0.000022019	     516.429466710	       0.020355758	     257.724911234	
      -0.000021246	     501.219636220	       0.020086170	     250.119861195	
      -0.000020474	     485.836623907	       0.019809765	     242.428216836	
      -0.000019701	     470.272842509	       0.019526116	     234.646184313	
      -0.000018929	     454.520169805	       0.019234750	     226.769702278	
      -0.000018156	     438.569889068	       0.018935148	     218.794412108	
      -0.000017383	     422.412670020	       0.018626735	     210.715648377	
      -0.000016611	     406.038501481	       0.018308870	     202.528405176	
      -0.000015838	     389.436661621	       0.017980844	     194.227321233	
      -0.000015066	     372.595685770	       0.017641862	     185.806663816	
      -0.000014293	     355.503341391	       0.017291032	     177.260316211	
      -0.000013520	     338.146655175	       0.016927356	     168.581791265	
      -0.000012748	     320.511977628	       0.016549705	     159.764263667	
      -0.000011975	     302.585127878	       0.016156809	     150.800642343	
      -0.000011203	     284.351698091	       0.015747229	     141.683722660	
      -0.000010430	     265.797602898	       0.015319348	     132.406461123	
      -0.000009657	     246.910017782	       0.014871346	     122.962444564	
      -0.000008885	     227.679007062	       0.014401204	     113.346704133	
      -0.000008112	     208.100346543	       0.013906725	     103.557126634	
      -0.000007340	     188.180348162	       0.013385620	      93.596866891	
      -0.000006567	     167.944234825	       0.012835721	      83.478535273	
      -0.000005794	     147.450798401	       0.012255432	      73.231526917	
      -0.000005022	     126.818063787	       0.011644682	      62.914854235	
      -0.000004249	     106.267912525	       0.011006821	      52.639459673	
      -0.000003477	      86.200905596	       0.010352158	      42.605628877	
      -0.000002704	      67.310277963	       0.009703983	      33.159990973	
      -0.000001931	      50.716793508	       0.009106631	      24.862950070	
      -0.000001159	      38.019112103	       0.008630486	      18.513871295	
      -0.000000386	      31.026489859	       0.008360865	      15.017425362	
       0.000000386	      31.026489859	       0.008360865	      15.017425362	
       0.000001159	      38.019112103	       0.008630486	      18.513871295	
       0.000001931	      50.716793508	       0.009106631	      24.862950070	
       0.000002704	      67.310277963	       0.009703983	      33.159990973	
       0.000003477	      86.200905596	       0.010352158	      42.605628877	
       0.000004249	     106.267912525	       0.011006821	      52.639459673	
       0.000005022	     126.818063787	       0.011644682	      62.914854235	
       0.000005794	     147.450798401	       0.012255432	      73.231526917	
       0.000006567	     167.944234825	       0.012835721	      83.478535273	
       0.000007340	     188.180348162	       0.013385620	      93.596866891	
       0.000008112	     208.100346543	       0.013906725	     103.557126634	
       0.000008885	     227.679007062	       0.014401204	     113.346704133	
       0.000009657	     246.910017782	       0.014871346	     122.962444564	
       0.000010430	     265.797602898	       0.015319348	     132.406461123	
       0.000011203	     284.351698091	       0.015747229	     141.683722660	
       0.000011975	     302.585127878	       0.016156809	     150.800642343	
       0.000012748	     320.511977628	       0.016549705	     159.764263667	
       0.000013520	     338.146655175	       0.016927356	     168.581791265	
       0.000014293	     355.503341391	       0.017291032	     177.260316211	
       0.000015066	     372.595685770	       0.017641862	     185.806663816	
       0.000015838	     389.436661621	       0.017980844	     194.227321233	
       0.000016611	     406.038501481	       0.018308870	     202.528405176	
       0.000017383	     422.412670020	       0.018626735	     210.715648377	
       0.000018156	     438.569889068	       0.018935148	     218.794412108	
       0.000018929	     454.520169805	       0.019234750	     226.769702278	
       0.000019701	     470.272842509	       0.019526116	     234.646184313	
       0.000020474	     485.836623907	       0.019809765	     242.428216836	
       0.000021246	     501.219636220	       0.020086170	     250.119861195	
       0.000022019	     516.429466710	       0.020355758	     257.724911234	
       0.000022792	     531.473208095	       0.020618921	     265.246913508	
       0.000023564	     546.357494438	       0.020876015	     272.689185226	
       0.000024337	     561.088538627	       0.021127367	     280.054832997	
       0.000025109	     575.672166179	       0.021373279	     287.346769729	
       0.000025882	     590.113849549	       0.021614026	     294.567731787	
       0.000026655	     604.418727652	       0.021849865	     301.720288758	
       0.000027427	     618.591636628	       0.022081031	     308.806858829	
       0.000028200	     632.637138809	       0.022307743	     315.829723276	
       0.000028972	     646.559530349	       0.022530205	     322.791030277	
       0.000029745	     660.362873650	       0.022748606	     329.692811128	
       0.000030518	     674.051013571	       0.022963122	     336.536988346	
