 -0.00003052	395.89130911	  0.02365461	197.45748186	
 -0.00002974	388.93032049	  0.02344217	193.97688133	
 -0.00002897	381.90659029	  0.02322581	190.46490805	
 -0.00002820	374.81782118	  0.02300536	186.92041327	
 -0.00002743	367.66156091	  0.02278060	183.34217075	
 -0.00002665	360.43519235	  0.02255133	179.72887184	
 -0.00002588	353.13592093	  0.02231731	176.07911912	
 -0.00002511	345.76074838	  0.02207830	172.39141334	
 -0.00002434	338.30645886	  0.02183402	168.66414644	
 -0.00002356	330.76959065	  0.02158417	164.89558741	
 -0.00002279	323.14641439	  0.02132842	161.08387140	
 -0.00002202	315.43289780	  0.02106642	157.22698211	
 -0.00002125	307.62467060	  0.02079778	153.32273419	
 -0.00002047	299.71698881	  0.02052207	149.36875544	
 -0.00001970	291.70468104	  0.02023880	145.36245992	
 -0.00001893	283.58209594	  0.01994744	141.30102169	
 -0.00001816	275.34304082	  0.01964740	137.18134411	
 -0.00001738	266.98069711	  0.01933801	133.00001756	
 -0.00001661	258.48754614	  0.01901852	128.75328233	
 -0.00001584	249.85524340	  0.01868809	124.43696574	
 -0.00001507	241.07451367	  0.01834574	120.04642970	
 -0.00001429	232.13498548	  0.01799036	115.57648792	
 -0.00001352	223.02501994	  0.01762069	111.02132032	
 -0.00001275	213.73148847	  0.01723524	106.37436186	
 -0.00001198	204.23952573	  0.01683228	101.62817900	
 -0.00001120	194.53221488	  0.01640977	 96.77431233	
 -0.00001043	184.59024181	  0.01596529	 91.80310355	
 -0.00000966	174.39150720	  0.01549593	 86.70350157	
 -0.00000888	163.91071390	  0.01499821	 81.46285605	
 -0.00000811	153.11906386	  0.01446787	 76.06676586	
 -0.00000734	141.98426594	  0.01389972	 70.49908283	
 -0.00000657	130.47142198	  0.01328749	 64.74235473	
 -0.00000579	118.54610138	  0.01262365	 58.77936252	
 -0.00000502	106.18269617	  0.01189972	 52.59729794	
 -0.00000425	 93.38531688	  0.01110741	 46.19821215	
 -0.00000348	 80.23775256	  0.01024256	 39.62399756	
 -0.00000270	 67.01657898	  0.00931551	 33.01294725	
 -0.00000193	 54.41759505	  0.00837439	 26.71298472	
 -0.00000116	 43.87917483	  0.00754202	 21.44335843	
 -0.00000039	 37.62564876	  0.00702837	 18.31633857	
  0.00000039	 37.62564930	  0.00702837	 18.31633884	
  0.00000116	 43.87917415	  0.00754202	 21.44335809	
  0.00000193	 54.41759484	  0.00837439	 26.71298461	
  0.00000270	 67.01657932	  0.00931551	 33.01294741	
  0.00000348	 80.23775134	  0.01024256	 39.62399695	
  0.00000425	 93.38531719	  0.01110741	 46.19821230	
  0.00000502	106.18269711	  0.01189972	 52.59729842	
  0.00000579	118.54610037	  0.01262365	 58.77936201	
  0.00000657	130.47142184	  0.01328749	 64.74235466	
  0.00000734	141.98426489	  0.01389972	 70.49908231	
  0.00000811	153.11906354	  0.01446787	 76.06676570	
  0.00000888	163.91071454	  0.01499821	 81.46285637	
  0.00000966	174.39150685	  0.01549593	 86.70350139	
  0.00001043	184.59024196	  0.01596529	 91.80310362	
  0.00001120	194.53221306	  0.01640977	 96.77431142	
  0.00001198	204.23952510	  0.01683228	101.62817869	
  0.00001275	213.73148854	  0.01723524	106.37436189	
  0.00001352	223.02502032	  0.01762069	111.02132051	
  0.00001429	232.13498634	  0.01799036	115.57648835	
  0.00001507	241.07451303	  0.01834574	120.04642938	
  0.00001584	249.85524240	  0.01868809	124.43696525	
  0.00001661	258.48754432	  0.01901852	128.75328142	
  0.00001738	266.98069803	  0.01933801	133.00001802	
  0.00001816	275.34304008	  0.01964740	137.18134374	
  0.00001893	283.58209759	  0.01994744	141.30102252	
  0.00001970	291.70468126	  0.02023880	145.36246003	
  0.00002047	299.71698949	  0.02052207	149.36875578	
  0.00002125	307.62467043	  0.02079778	153.32273411	
  0.00002202	315.43289787	  0.02106642	157.22698215	
  0.00002279	323.14641421	  0.02132842	161.08387131	
  0.00002356	330.76959066	  0.02158417	164.89558741	
  0.00002434	338.30645952	  0.02183402	168.66414677	
  0.00002511	345.76075004	  0.02207830	172.39141417	
  0.00002588	353.13592321	  0.02231731	176.07912026	
  0.00002665	360.43519328	  0.02255133	179.72887230	
  0.00002743	367.66155963	  0.02278060	183.34217011	
  0.00002820	374.81782064	  0.02300536	186.92041300	
  0.00002897	381.90659140	  0.02322581	190.46490861	
  0.00002974	388.93032031	  0.02344217	193.97688124	
  0.00003052	395.89130891	  0.02365461	197.45748176	
